FF,stat,n,mle,stderr,mean,low,high,group
v3-k100,RMSE,230,0.01019504383724126,0.0008332074749747675,0.010157348267842975,0.008543664677926053,0.01182360687691799,Dialkylether
v3-k100,MUE,230,0.0069761860930450245,0.0004823289586447056,0.007004656766399011,0.006056168395697293,0.008008628500722228,Dialkylether
v3-k100,R2,230,0.9957016616769171,0.0008578080348870335,0.9956835374376363,0.9939162976168123,0.9970647270607303,Dialkylether
v3-k100,rho,230,0.9978485163976134,0.000425716847618166,0.997811785490658,0.9969024418986556,0.9985432994112453,Dialkylether
Sage 2.0.0,RMSE,250,0.011514392592925348,0.000993831358458892,0.011476108034719643,0.009717286297086064,0.013660319384585354,Ether
Sage 2.0.0,MUE,250,0.007987268605672873,0.0005276645105011472,0.008011779765706646,0.006973849493564696,0.009119099455460357,Ether
Sage 2.0.0,R2,250,0.9936708189369463,0.0012768863535760396,0.9936833214302995,0.9911076597197936,0.9959248405482065,Ether
Sage 2.0.0,rho,250,0.9968303862427893,0.0006279700047247838,0.9968483488911429,0.9955220612441706,0.9979581823576913,Ether
Sage 2.2.1,RMSE,250,0.013497745125276288,0.0006318271315210194,0.013496456974608311,0.012277633723229181,0.014794886701232463,Ether
Sage 2.2.1,MUE,250,0.011167994871155636,0.00047552570736695963,0.011160353503543262,0.010246076628025172,0.01214456792207866,Ether
Sage 2.2.1,R2,250,0.9936563949378082,0.0012887269753406219,0.9936214428838882,0.9908894299628234,0.9959077012788479,Ether
Sage 2.2.1,rho,250,0.9968231512850251,0.0006561997386012173,0.996835582131553,0.9954738642790144,0.9979700740297521,Ether
smee-v2,RMSE,250,0.012803907526990857,0.0010751235229446703,0.012725246288491456,0.01073071342125016,0.014800246081929015,Ether
smee-v2,MUE,250,0.008579074856381978,0.0006199458038240477,0.008572245514319064,0.007409635908353667,0.009824736120001233,Ether
smee-v2,R2,250,0.9939882387749864,0.0012415863582707287,0.9938957265430866,0.991094057843292,0.9961823996217974,Ether
smee-v2,rho,250,0.9969895880975825,0.0006082659897011665,0.9969716569422135,0.9956655252705573,0.9980392101204464,Ether
v1-k100,RMSE,250,0.010152274626230985,0.0008611818851652947,0.010152418616654722,0.008523359994290275,0.011858913156061336,Ether
v1-k100,MUE,250,0.006627953099249755,0.0004767051977152218,0.006603871507302951,0.005736945253263746,0.0075854813758705645,Ether
v1-k100,R2,250,0.9954922469107929,0.0008192236683530878,0.995488774933131,0.9938421060985898,0.9969675414527623,Ether
v1-k100,rho,250,0.997743577734677,0.00041743738320601547,0.9977510235686593,0.9968668492458926,0.9985216042494043,Ether
v3-k100,RMSE,250,0.009870088980267595,0.0007419792853115755,0.00981694748549302,0.008371527841060503,0.011242582174803725,Ether
v3-k100,MUE,250,0.0067450463770940975,0.00046076339391558135,0.006732600882702785,0.005840306081849939,0.007689267783006267,Ether
v3-k100,R2,250,0.9957620308659261,0.0008116995304525364,0.9957150579612414,0.9940485620025493,0.9971271906203032,Ether
v3-k100,rho,250,0.9978787656153059,0.0003961613719451139,0.9978739183300671,0.997023277664672,0.9985650010359319,Ether
Sage 2.0.0,RMSE,367,0.01962511528941246,0.0011710948852148657,0.01954164599221503,0.01734355875442757,0.02197146527521302,Halogen Derivative
Sage 2.0.0,MUE,367,0.013970752632338556,0.0007131494313251637,0.013985729584618354,0.012747781332063926,0.015494967232138274,Halogen Derivative
Sage 2.0.0,R2,367,0.9957721928335594,0.0008282384437171839,0.9957425434591474,0.9939559481450229,0.9970934672145054,Halogen Derivative
Sage 2.0.0,rho,367,0.997883857387,0.00041479958678741373,0.9978991080621551,0.9970078774234234,0.998589470865262,Halogen Derivative
Sage 2.2.1,RMSE,367,0.02212048795272866,0.001071958252189191,0.022058411813233675,0.020066327045684017,0.024287186556311402,Halogen Derivative
Sage 2.2.1,MUE,367,0.01719263306410518,0.0007401445432252636,0.017176168824645066,0.0157914184904698,0.018709476263651995,Halogen Derivative
Sage 2.2.1,R2,367,0.9966144851428322,0.000727554042185969,0.9965937311876522,0.9950238280938237,0.9978067632775081,Halogen Derivative
Sage 2.2.1,rho,367,0.9983058074271791,0.0003741898720108813,0.9983082580006739,0.9974543748454712,0.9989199452836068,Halogen Derivative
smee-v2,RMSE,367,0.016218127794233806,0.0012622723318793955,0.016143398212658033,0.013701448386685786,0.018658553942041137,Halogen Derivative
smee-v2,MUE,367,0.010985938167832655,0.0006261697989846095,0.01100979641535971,0.009825470412406542,0.01223513459416517,Halogen Derivative
smee-v2,R2,367,0.9967070152166749,0.0006327929622998874,0.9967455928591306,0.9953858716437116,0.9978426534517547,Halogen Derivative
smee-v2,rho,367,0.9983521499033674,0.0003181262141953937,0.9983611846993835,0.9976408069562844,0.9989015202693784,Halogen Derivative
v1-k100,RMSE,367,0.015221428791770311,0.0009514799903554379,0.015153102713140888,0.013327038481893623,0.017071712076227128,Halogen Derivative
v1-k100,MUE,367,0.010881635062424014,0.0005529299035718002,0.0109092534759325,0.009798119678147572,0.012033722549605398,Halogen Derivative
v1-k100,R2,367,0.997243576077428,0.00043766673202557397,0.9972464596090812,0.9962303324215708,0.9979711766622141,Halogen Derivative
v1-k100,rho,367,0.9986208369934144,0.00022530563658721737,0.9986190925805857,0.9981493985499372,0.9990026367404525,Halogen Derivative
v3-k100,RMSE,367,0.014427179885064534,0.0009753781894658561,0.014355208070662694,0.01250053854884531,0.016220504412263918,Halogen Derivative
v3-k100,MUE,367,0.009793062249360435,0.0005612941663840907,0.009793373080506157,0.008790230862132717,0.0109121238531342,Halogen Derivative
v3-k100,R2,367,0.9978589953806086,0.0004327254478865053,0.9978444301967436,0.9969583641317074,0.9986275049380455,Halogen Derivative
v3-k100,rho,367,0.9989289240885012,0.00022125183130818893,0.9989194910121939,0.9984214594485684,0.9992858601098005,Halogen Derivative
Sage 2.0.0,RMSE,220,0.01660709969416414,0.0009279507295610829,0.016588552909089803,0.014849191376804028,0.018500447594077218,Heterocycle
Sage 2.0.0,MUE,220,0.013070130794094973,0.0006533749756324727,0.013108135636822126,0.011852452524252726,0.014439978871076625,Heterocycle
Sage 2.0.0,R2,220,0.9640318560272694,0.005698922894952988,0.9635254794970449,0.9509395439060694,0.9737091610830387,Heterocycle
Sage 2.0.0,rho,220,0.9818512392553509,0.0028984488229417517,0.9815337975472126,0.9755422387385897,0.9868334169721964,Heterocycle
Sage 2.2.1,RMSE,220,0.019068812874841367,0.0007553670010227399,0.01902770164637699,0.017659005975399534,0.020606820264957252,Heterocycle
Sage 2.2.1,MUE,220,0.01623163856575539,0.000680245030245059,0.016271050954588154,0.015007110298062586,0.017566554465704265,Heterocycle
Sage 2.2.1,R2,220,0.9667119025100901,0.005145384113321502,0.9661969439924656,0.9554380718099994,0.9756149537926219,Heterocycle
Sage 2.2.1,rho,220,0.9832150845619126,0.0025702052764156754,0.9831743494832859,0.978043145258466,0.9878438067279518,Heterocycle
smee-v2,RMSE,220,0.018082244276956084,0.0012376630814510136,0.018057077492696052,0.015776380492459635,0.020574427097902487,Heterocycle
smee-v2,MUE,220,0.01306526461646085,0.0008436578410722026,0.013038715623055839,0.011489587344234832,0.014783445149251177,Heterocycle
smee-v2,R2,220,0.9592228082218129,0.006245035460324095,0.9592685432318766,0.9466040599797304,0.9705507336890595,Heterocycle
smee-v2,rho,220,0.9793992077910889,0.0033774014922599415,0.9792726224077694,0.9717691442488616,0.9850351883443522,Heterocycle
v1-k100,RMSE,220,0.015524694455139824,0.0010914180149431247,0.015454272221018698,0.013234276168787838,0.01759168237529883,Heterocycle
v1-k100,MUE,220,0.010798244652667358,0.0007638182949351803,0.010825884871529355,0.009398399323909533,0.012416850132313405,Heterocycle
v1-k100,R2,220,0.9673692750556993,0.005641672988675607,0.9671985957070396,0.9552690198859994,0.977140044590432,Heterocycle
v1-k100,rho,220,0.9835493251767798,0.0029202727140036277,0.9834598598421725,0.9770674647152362,0.988291067414931,Heterocycle
v3-k100,RMSE,220,0.014973229894881878,0.0010572440386652363,0.014953727567812913,0.012897949189235836,0.01703017156156216,Heterocycle
v3-k100,MUE,220,0.010330643952055237,0.0007163784893988442,0.010319740580363586,0.008979815933683705,0.011751378012444125,Heterocycle
v3-k100,R2,220,0.9697575915612923,0.005329224886417158,0.9692969044293005,0.9586268910349811,0.9789840711166938,Heterocycle
v3-k100,rho,220,0.9847627082507191,0.002637489020745613,0.9845147744362034,0.9790018334026429,0.9891335436929342,Heterocycle
Sage 2.0.0,RMSE,412,0.01632055708805017,0.0011870672642156042,0.01628994615411102,0.0139525092077323,0.01865283359145213,Hydroxy
Sage 2.0.0,MUE,412,0.010723393956852309,0.00059469419151687,0.010736021122571746,0.00962196620202214,0.011932380852865456,Hydroxy
Sage 2.0.0,R2,412,0.9860080054311096,0.0022972468487696303,0.98588557815668,0.9809755510180513,0.9899296079540357,Hydroxy
Sage 2.0.0,rho,412,0.9929793580085693,0.0011402230796302261,0.9929738007573824,0.9904939297728013,0.9949491073973119,Hydroxy
Sage 2.2.1,RMSE,412,0.01724048362810819,0.0011092593956643323,0.017175661315602917,0.015119301820660593,0.019490643122993232,Hydroxy
Sage 2.2.1,MUE,412,0.012368969174297683,0.0006135180634804079,0.012384672188945726,0.011237703811483755,0.013634588824912496,Hydroxy
Sage 2.2.1,R2,412,0.9859862082634868,0.0023411746103622682,0.98587902057674,0.9808885479267773,0.9900000421419274,Hydroxy
Sage 2.2.1,rho,412,0.9929683823080611,0.001168666509743595,0.9929673409337786,0.9906161437653183,0.9950028735439808,Hydroxy
smee-v2,RMSE,412,0.017929929290951677,0.001340012837559579,0.017876645561158384,0.015478513387403966,0.02055379606466567,Hydroxy
smee-v2,MUE,412,0.011656437609396034,0.0006772869458675371,0.01166111227109505,0.010385852565114309,0.013072769675122784,Hydroxy
smee-v2,R2,412,0.9856133801553256,0.0024149219445475266,0.9855441712651561,0.9802448893385818,0.9896838518187567,Hydroxy
smee-v2,rho,412,0.9927806304291626,0.0011853797341510838,0.9928082041069183,0.9904096896101743,0.9949489639697487,Hydroxy
v1-k100,RMSE,412,0.016128158565526192,0.0009194966249876546,0.01607174085253974,0.014355400584633088,0.017948469163737525,Hydroxy
v1-k100,MUE,412,0.011066818115043066,0.0005944064766802022,0.011061202723384745,0.009889062565857658,0.012337426323630758,Hydroxy
v1-k100,R2,412,0.9876788018614924,0.001634074485251701,0.9877326421249026,0.9844322524143968,0.9907597793993936,Hydroxy
v1-k100,rho,412,0.9938203066256462,0.0008131765553947685,0.9937839815146943,0.992048709364016,0.9953047236043135,Hydroxy
v3-k100,RMSE,412,0.01514453747360159,0.0008680739122085424,0.015138217480610134,0.013543026210033709,0.016855995134545002,Hydroxy
v3-k100,MUE,412,0.010555865046731087,0.0005437379295624178,0.01056330957311473,0.009490115008119242,0.011668723356249666,Hydroxy
v3-k100,R2,412,0.9896417028613698,0.0014592841007515223,0.9895875639517301,0.9865876706894356,0.9923537853987183,Hydroxy
v3-k100,rho,412,0.9948073697261042,0.0007494065210983462,0.994804206496203,0.9931965226300609,0.9961972367968036,Hydroxy
Sage 2.0.0,RMSE,106,0.012778090076072338,0.0007964545402155019,0.012773419316848944,0.011204821175651736,0.014375568310058758,Ketone
Sage 2.0.0,MUE,106,0.010680674088619162,0.0006659874754352726,0.010665804601815187,0.009381227705469153,0.01191905685853081,Ketone
Sage 2.0.0,R2,106,0.9827120967875004,0.002695778384201776,0.982974258505335,0.9772282311755919,0.9879043448982002,Ketone
Sage 2.0.0,rho,106,0.9913183629831038,0.0014229801288510211,0.9912790185570819,0.9883099497157156,0.9939194284306625,Ketone
Sage 2.2.1,RMSE,106,0.015728580162292734,0.0007711937237637931,0.015704816848412118,0.014161022629713632,0.017216765642942156,Ketone
Sage 2.2.1,MUE,106,0.01348885155472341,0.0007781670640579499,0.013498866762476207,0.01196682516364735,0.014998044231214045,Ketone
Sage 2.2.1,R2,106,0.9814538219756936,0.002856931000722656,0.9815532299478207,0.9753728948941351,0.9866391821261191,Ketone
Sage 2.2.1,rho,106,0.9906835125183492,0.00147343665829829,0.9907825433013928,0.9875820423063041,0.9934215635690151,Ketone
smee-v2,RMSE,106,0.012861011092325986,0.0009932427936322863,0.012785363940473067,0.010886542243093078,0.014952854377196585,Ketone
smee-v2,MUE,106,0.010229375740109339,0.000740544024896388,0.010231742787764425,0.008789803294961304,0.011695786577414801,Ketone
smee-v2,R2,106,0.9784764454455952,0.003023680936222243,0.978634019732407,0.9725059309681182,0.9845006370984325,Ketone
smee-v2,rho,106,0.9891796830938224,0.001590936020982702,0.9892595314654671,0.9860464210748572,0.9921965055408531,Ketone
v1-k100,RMSE,106,0.010148688036254037,0.0009030693598998369,0.010103201957186479,0.008367782597879155,0.011855411236390183,Ketone
v1-k100,MUE,106,0.007436575224819006,0.0006797095796477931,0.007437945556834974,0.006140726042450518,0.008805329523667006,Ketone
v1-k100,R2,106,0.9882723208884339,0.0019828188020360816,0.9882210915659837,0.9840190128145098,0.9917548404896169,Ketone
v1-k100,rho,106,0.9941188665790595,0.0009484227596625042,0.9941903696182472,0.9922051120342281,0.9958560237805909,Ketone
v3-k100,RMSE,106,0.01010109447523292,0.0009308410502316146,0.010086905464698837,0.00827777012432255,0.011965336604614747,Ketone
v3-k100,MUE,106,0.007500489085620646,0.0006474203428872478,0.007482790087081021,0.006286232230627284,0.008768735145593651,Ketone
v3-k100,R2,106,0.9878189966684091,0.0022103210913888057,0.987868368722967,0.98343312848396,0.9918204380260847,Ketone
v3-k100,rho,106,0.9938908374003703,0.0010924688726240124,0.9938554660312444,0.9916246793662786,0.9958162781216503,Ketone
Sage 2.0.0,RMSE,34,0.014063398091754865,0.0006632827247284173,0.014046218934888891,0.01278119066303978,0.015397508821841646,Lactam
Sage 2.0.0,MUE,34,0.013310387967317695,0.0007917662046643604,0.013341936552386392,0.011729368850928483,0.014981070546326714,Lactam
Sage 2.0.0,R2,34,0.9969863570125514,0.001113485215384858,0.9968556241932274,0.9942210458110322,0.9985244937879774,Lactam
Sage 2.0.0,rho,34,0.998492041536913,0.0005557508804092912,0.9984324600445122,0.9971881099996612,0.9992489979152657,Lactam
Sage 2.2.1,RMSE,34,0.02098506392024178,0.0007918615911681838,0.02099333224138008,0.019484161173208277,0.022556205666868875,Lactam
Sage 2.2.1,MUE,34,0.020386060005495032,0.0008804596910308759,0.020422388261466494,0.018728903328919213,0.02204217955098378,Lactam
Sage 2.2.1,R2,34,0.9963192792296429,0.0013994128090510061,0.9961062547006979,0.9926911452292595,0.9982577649655956,Lactam
Sage 2.2.1,rho,34,0.9981579430278774,0.0007396390960888313,0.9980840979160044,0.9963188525232212,0.9991458517981873,Lactam
smee-v2,RMSE,34,0.010604948668397474,0.0007088309174826401,0.010601039688194954,0.009287527629610198,0.012055003237775797,Lactam
smee-v2,MUE,34,0.009657219155527696,0.0007491756053679432,0.009607168259364912,0.00810160255842621,0.011053200757372173,Lactam
smee-v2,R2,34,0.9966058874879792,0.001397884370595034,0.9963831176211514,0.9927492322225467,0.998434824769815,Lactam
smee-v2,rho,34,0.9983015012950641,0.0006467040190600296,0.9982275964855628,0.9966654823146311,0.9991932783859492,Lactam
v1-k100,RMSE,34,0.007976599532600019,0.0007412750664858192,0.007953005864237674,0.0065648061277232715,0.009467972864672259,Lactam
v1-k100,MUE,34,0.006860733634207818,0.0007109192159552682,0.006871933477567701,0.005499011790813174,0.008345458670550983,Lactam
v1-k100,R2,34,0.9965832928241162,0.00134488591011773,0.9964700599358476,0.9931336164806954,0.9984105962542178,Lactam
v1-k100,rho,34,0.9982901846778404,0.0006345100332122874,0.9982324153513237,0.9967500602002466,0.9992085583776039,Lactam
v3-k100,RMSE,34,0.006598265221674912,0.0007274534528759789,0.006586386353224061,0.005255486907220172,0.008040788885497597,Lactam
v3-k100,MUE,34,0.00544018661309947,0.0006531386269451358,0.005447911266264488,0.004222055063864364,0.00677428417162731,Lactam
v3-k100,R2,34,0.996085877733685,0.0015378951135122919,0.9959365922548803,0.9922476352477844,0.998195790112623,Lactam
v3-k100,rho,34,0.9980410200656509,0.0007992355029960089,0.9978736860672259,0.9960090735297796,0.999050292141532,Lactam
Sage 2.0.0,RMSE,27,0.007275781587365629,0.0009629688714159584,0.007204538321874406,0.005350788718994024,0.008997031101754137,Nitrile
Sage 2.0.0,MUE,27,0.0057351997307227105,0.0008760687019437986,0.005793139621350586,0.00421386933671349,0.007820187222194337,Nitrile
Sage 2.0.0,R2,27,0.9791649616491576,0.013212946071538173,0.9773573757509748,0.9432951220634463,0.9929050778865623,Nitrile
Sage 2.0.0,rho,27,0.9895276457225227,0.006386029838073046,0.9886375557142636,0.9709568599145937,0.9967270426054018,Nitrile
Sage 2.2.1,RMSE,27,0.007151151126141506,0.0009475277483017872,0.0070978690520735275,0.005355343967507898,0.009008109231979472,Nitrile
Sage 2.2.1,MUE,27,0.0052827782870054,0.0009168608694938416,0.005320865959728203,0.0035409365450313375,0.007232397544880562,Nitrile
Sage 2.2.1,R2,27,0.9849773980697876,0.007909865257945221,0.9836744095078361,0.9632568726555087,0.9936565644686628,Nitrile
Sage 2.2.1,rho,27,0.9924602753106982,0.00447759332263464,0.991582991618331,0.9814443453510356,0.9965733810163129,Nitrile
smee-v2,RMSE,27,0.008959108510746737,0.0011959683088710506,0.008830502971985694,0.00634638429007043,0.011126528690968284,Nitrile
smee-v2,MUE,27,0.0069755727476004895,0.0010552149438380683,0.006980203587792548,0.005028197115434398,0.009191569569993958,Nitrile
smee-v2,R2,27,0.9793042134696212,0.01181227140379383,0.9778394751719749,0.9489917718524287,0.9928636450857306,Nitrile
smee-v2,rho,27,0.989598005995172,0.005994400785423868,0.9887864108639455,0.9740544491531407,0.9964536326351799,Nitrile
v1-k100,RMSE,27,0.0053927244482515424,0.0008297416543493239,0.005301021566629798,0.0036230994748757627,0.0068622749222206824,Nitrile
v1-k100,MUE,27,0.0037498946464068895,0.0007296375351910678,0.0037662552482717296,0.0023883278515169954,0.005254817066219553,Nitrile
v1-k100,R2,27,0.979798237536844,0.011228725894401244,0.9792786676429023,0.9505914717509067,0.9926577688884692,Nitrile
v1-k100,rho,27,0.9898475829827761,0.0063190082919665005,0.9893269464711043,0.97601900524214,0.9963388700889089,Nitrile
v3-k100,RMSE,27,0.008233567986882507,0.001773219296443409,0.008146256199385566,0.005294412673453736,0.011839602267081589,Nitrile
v3-k100,MUE,27,0.005937022188635048,0.001091415436938777,0.005924015453896157,0.004062136306655948,0.008368267269301795,Nitrile
v3-k100,R2,27,0.9483822243812187,0.030913272539798094,0.9452679176018871,0.8652812250287001,0.9817319198048805,Nitrile
v3-k100,rho,27,0.9738491794837733,0.016708851254251842,0.9725370685030625,0.9294895866085878,0.9916080760289081,Nitrile
Sage 2.0.0,RMSE,16,0.009777146830510274,0.0016569176504857798,0.009552936629941226,0.006502755640192613,0.012814506718050522,Orthocarboxylic Acid Derivative
Sage 2.0.0,MUE,16,0.007623156303916356,0.0015162615261122565,0.007598612187892893,0.004643843500583222,0.010586142770427354,Orthocarboxylic Acid Derivative
Sage 2.0.0,R2,16,0.9990534830833467,0.00042562182476594466,0.9990987297003422,0.9980439092205999,0.9997315712024696,Orthocarboxylic Acid Derivative
Sage 2.0.0,rho,16,0.9995266295018587,0.00021167994299909186,0.9995450938125052,0.9990615802396805,0.9998587619114979,Orthocarboxylic Acid Derivative
Sage 2.2.1,RMSE,16,0.015867184191140943,0.0023087801776673325,0.01577205861620045,0.011154180893385645,0.02013736793957916,Orthocarboxylic Acid Derivative
Sage 2.2.1,MUE,16,0.013115722294342214,0.002355633201602038,0.01313926561921698,0.008561116367645907,0.017971328203873732,Orthocarboxylic Acid Derivative
Sage 2.2.1,R2,16,0.9990565426815072,0.0004326770369367045,0.9991080413220673,0.9980906690360505,0.9997383727318642,Orthocarboxylic Acid Derivative
Sage 2.2.1,rho,16,0.9995281600242722,0.00020770551389456674,0.9995467521574791,0.9991170863621779,0.9998555170749892,Orthocarboxylic Acid Derivative
smee-v2,RMSE,16,0.009300876059878659,0.0008573784488611757,0.009262654090876357,0.0075024570498766294,0.010843871330338132,Orthocarboxylic Acid Derivative
smee-v2,MUE,16,0.008518740816795892,0.0009503067214968543,0.008531223852098325,0.00666140990159067,0.010451270864068093,Orthocarboxylic Acid Derivative
smee-v2,R2,16,0.9996271701019547,0.0001247667546199881,0.9996426592910619,0.9993423710714766,0.9998436074800703,Orthocarboxylic Acid Derivative
smee-v2,rho,16,0.999813567672471,6.235850329804278e-05,0.9998246221978027,0.9996900790313001,0.999921268070085,Orthocarboxylic Acid Derivative
v1-k100,RMSE,16,0.01638057953269989,0.0025940500922415734,0.015968084414734202,0.010909667199462647,0.020780113054545295,Orthocarboxylic Acid Derivative
v1-k100,MUE,16,0.01294657302636909,0.0024694547817121454,0.012868224736191956,0.008176089672437867,0.018508291144784708,Orthocarboxylic Acid Derivative
v1-k100,R2,16,0.999692686052667,0.00010052517140359991,0.9997116775632067,0.9994896134852964,0.999885886159753,Orthocarboxylic Acid Derivative
v1-k100,rho,16,0.9998463312192863,4.969732756599835e-05,0.9998529233787483,0.9997478824260095,0.9999404087573032,Orthocarboxylic Acid Derivative
v3-k100,RMSE,16,0.011934899130317785,0.0016004340014328566,0.011708980041288557,0.008588228733597613,0.014904281889360549,Orthocarboxylic Acid Derivative
v3-k100,MUE,16,0.009907752059361064,0.0016818834398701831,0.0099534139234425,0.006795898810987175,0.013448193292960042,Orthocarboxylic Acid Derivative
v3-k100,R2,16,0.9995431715638705,0.00020011428261651652,0.9995354779878426,0.9990447485966217,0.9998218209594479,Orthocarboxylic Acid Derivative
v3-k100,rho,16,0.9997715596894474,0.00010186751583407685,0.9997640475048648,0.9995119060086026,0.9999150036795647,Orthocarboxylic Acid Derivative
Sage 2.0.0,RMSE,380,0.014960462508068947,0.0010178145480745323,0.014912947483803528,0.013046609604863793,0.016974976753430963,Primary Alcohol
Sage 2.0.0,MUE,380,0.009943791855190617,0.0005649002759264581,0.00994292360557484,0.008858677139685448,0.011120588635751761,Primary Alcohol
Sage 2.0.0,R2,380,0.9889369325998879,0.0016894566712430442,0.9889898603180852,0.9853722430314826,0.991906686243238,Primary Alcohol
Sage 2.0.0,rho,380,0.9944530821511322,0.0008625295682858198,0.9944863197332067,0.9926075644017226,0.9960104882421466,Primary Alcohol
Sage 2.2.1,RMSE,380,0.01644899828246264,0.0009846272439869531,0.01641831202037513,0.014439436832150591,0.018337479669672353,Primary Alcohol
Sage 2.2.1,MUE,380,0.012019430225841283,0.0005804029312826445,0.01203621699263394,0.010884280187670965,0.013230210813791747,Primary Alcohol
Sage 2.2.1,R2,380,0.9888522485995619,0.0017596283862124132,0.9887589537826881,0.9850435567890473,0.9918278308064746,Primary Alcohol
Sage 2.2.1,rho,380,0.9944105030617686,0.0009043214353730627,0.9943710126570999,0.9924542808866393,0.9960221466090514,Primary Alcohol
smee-v2,RMSE,380,0.01617626168923854,0.0011855622399567151,0.016145765733840533,0.013866996286357175,0.01859840926248219,Primary Alcohol
smee-v2,MUE,380,0.010603858042157915,0.0006344063160691856,0.010599787799407075,0.009423669471792332,0.011908844438559257,Primary Alcohol
smee-v2,R2,380,0.9884208340693408,0.0019741084787490656,0.9885105317596635,0.9843276266079674,0.9921762936222589,Primary Alcohol
smee-v2,rho,380,0.994193559659959,0.0009044888536646836,0.9941758181694353,0.9923425102896344,0.9957924558596074,Primary Alcohol
v1-k100,RMSE,380,0.015114619383912516,0.0009192893646050236,0.015119546884090744,0.013355005526915613,0.016958015784834853,Primary Alcohol
v1-k100,MUE,380,0.010301908954466032,0.000574236609088693,0.010274029769885288,0.009198667501137113,0.011470039403089759,Primary Alcohol
v1-k100,R2,380,0.9892683665702585,0.0014320305874815484,0.9892530537871336,0.9863245421933503,0.9918252262326813,Primary Alcohol
v1-k100,rho,380,0.994619709522317,0.0007037175910409014,0.9946126389014939,0.9931151417974542,0.9958869693187875,Primary Alcohol
v3-k100,RMSE,380,0.014090106884092322,0.0008611721672556993,0.014034709855966849,0.012331272488092253,0.01579512859230435,Primary Alcohol
v3-k100,MUE,380,0.009748229695603246,0.0005084832595964018,0.0097481089818469,0.008729480864036293,0.010768117553766518,Primary Alcohol
v3-k100,R2,380,0.9910444087807706,0.0012911475174002855,0.9910244831639916,0.9884527404351428,0.993379487535442,Primary Alcohol
v3-k100,rho,380,0.9955121339194074,0.0006466487237609241,0.9955018098306632,0.9940877203782266,0.9966478145617774,Primary Alcohol
Sage 2.0.0,RMSE,32,0.052932037901553694,0.006653595764562647,0.05252487553079554,0.03920159786559356,0.06613268231220538,Primary Aliphatic Amine
Sage 2.0.0,MUE,32,0.04073685410421654,0.005993724669165226,0.04104934088531738,0.029756593804188818,0.05319239062125802,Primary Aliphatic Amine
Sage 2.0.0,R2,32,0.8985273948686278,0.03710737778320583,0.8960355162308928,0.8103417100243421,0.9524321187968191,Primary Aliphatic Amine
Sage 2.0.0,rho,32,0.9479068492571554,0.02029402974845486,0.9459818000984729,0.9012080321496972,0.975931151679534,Primary Aliphatic Amine
Sage 2.2.1,RMSE,32,0.05127479552467466,0.006737174917044568,0.051130454690150116,0.037959554570959356,0.0643307194962385,Primary Aliphatic Amine
Sage 2.2.1,MUE,32,0.03871918402715249,0.00611023301469751,0.03869480602417009,0.027222524775802295,0.05134956871698371,Primary Aliphatic Amine
Sage 2.2.1,R2,32,0.8932169962102412,0.04090959134054798,0.8882191402628198,0.7919097294565411,0.9537765458910852,Primary Aliphatic Amine
Sage 2.2.1,rho,32,0.9451015798369196,0.022370298751186988,0.9432884872365519,0.889428727367802,0.9764933873568716,Primary Aliphatic Amine
smee-v2,RMSE,32,0.06425850568705162,0.007010227268435295,0.06404688721893753,0.05039128174123507,0.0780066860718476,Primary Aliphatic Amine
smee-v2,MUE,32,0.05182916169021272,0.006699748306503299,0.05198723299242638,0.03909456184384114,0.06517324033934643,Primary Aliphatic Amine
smee-v2,R2,32,0.8804858388746087,0.04374866608169675,0.8787833893889518,0.7862309009683128,0.9472908098130558,Primary Aliphatic Amine
smee-v2,rho,32,0.9383420692234836,0.02156890721365627,0.9373986410009525,0.8895062944591077,0.9720567249125734,Primary Aliphatic Amine
v1-k100,RMSE,32,0.0459608070065896,0.005365166616361755,0.04551752491952436,0.03453046050206449,0.05579463974373845,Primary Aliphatic Amine
v1-k100,MUE,32,0.035877883184614025,0.004785283391279566,0.03580690222300912,0.026708999500938274,0.045293906511756535,Primary Aliphatic Amine
v1-k100,R2,32,0.9233955072128838,0.026756375833941963,0.9214083370286684,0.8620007304437681,0.9639005150633313,Primary Aliphatic Amine
v1-k100,rho,32,0.9609347049684928,0.014145014238996865,0.9600100460978852,0.9256520466864299,0.9812239191457518,Primary Aliphatic Amine
v3-k100,RMSE,32,0.04421324302507202,0.005391362775522266,0.04389483400878909,0.03262766577766591,0.05444744887281729,Primary Aliphatic Amine
v3-k100,MUE,32,0.03474202009770579,0.005003749592176479,0.03476572633386965,0.025849407582205983,0.0447755090707488,Primary Aliphatic Amine
v3-k100,R2,32,0.9298635613759122,0.02485343838451161,0.9289437969375208,0.8786121951844826,0.9681873636760411,Primary Aliphatic Amine
v3-k100,rho,32,0.9642943333733285,0.013152067809365084,0.9637476290713389,0.9318306183937322,0.9835031192714692,Primary Aliphatic Amine
Sage 2.0.0,RMSE,55,0.04297127059050511,0.0050350799867661476,0.04264527017623925,0.03331122924610109,0.05311669430823426,Primary Amine
Sage 2.0.0,MUE,55,0.03163041240736152,0.0039040264708603955,0.03156584973139552,0.02418789161191073,0.039203570745692154,Primary Amine
Sage 2.0.0,R2,55,0.8856068933884159,0.03866360608481311,0.8822489404085493,0.7881150359655341,0.9454140896210135,Primary Amine
Sage 2.0.0,rho,55,0.9410668910276334,0.022341436861541105,0.9381260953684594,0.8845297943845899,0.9725347624501794,Primary Amine
