FF,stat,n,mle,stderr,mean,low,high,group
smee-v2,RMSE,39,0.668216026623736,0.13613601485010846,0.6574322009726346,0.3754306176300276,0.9194101265694581,a22
smee-v2,MUE,39,0.38073183020855056,0.08866357443818164,0.37910001552463907,0.22516673704525156,0.5677171556274084,a22
smee-v2,R2,39,0.3248405439567333,0.15444044294221007,0.3509025372679191,0.10510323037708681,0.6975375977519949,a22
smee-v2,rho,39,0.5699478431898247,0.14167267856063312,0.5805112267673059,0.29297121720637465,0.8427100926237381,a22
v1-k100,RMSE,39,0.5962910092900678,0.16187500193865192,0.5754009723584607,0.24228248908178296,0.8668179165753983,a22
v1-k100,MUE,39,0.2889634364618816,0.08261501212166007,0.28727421059351105,0.139116961457184,0.4688881354130082,a22
v1-k100,R2,39,0.48352813802323447,0.16373944899782844,0.5119341866329377,0.2301391900654465,0.8981022978661258,a22
v1-k100,rho,39,0.6953618755894188,0.11653505826705697,0.7097352945674129,0.4920758507896362,0.9400942767601388,a22
v3-k100,RMSE,39,0.5975818578906299,0.1520696594940673,0.5783106054953087,0.2648030136108238,0.9001025830073942,a22
v3-k100,MUE,39,0.3061306490929241,0.07997153950918995,0.30393713405192024,0.1580652239081306,0.47734371755439514,a22
v3-k100,R2,39,0.4982076782706664,0.16602063945535625,0.5332734472205969,0.25168009243076855,0.8977991446598531,a22
v3-k100,rho,39,0.7058382805364596,0.10892201856205888,0.717924547034103,0.5099715738970337,0.9470529158520974,a22
Sage 2.0.0,RMSE,804,0.48406797579820754,0.02292230936888314,0.4844115929837452,0.441841578837712,0.5285424732652416,a28
Sage 2.0.0,MUE,804,0.31724657229081665,0.01287681462880425,0.317950024493019,0.29263827124942704,0.34317287205016933,a28
Sage 2.0.0,R2,804,0.7778443669555141,0.020691402883167863,0.7764983876744704,0.7334045283895286,0.8133954832917556,a28
Sage 2.0.0,rho,804,0.8819548553953955,0.011324513114469971,0.8820150140405524,0.8595395174849705,0.9037300414189585,a28
Sage 2.2.1,RMSE,804,0.39460769604707197,0.019958725981070603,0.39474737284869216,0.3547970803946539,0.43217993154251433,a28
Sage 2.2.1,MUE,804,0.26168014746127755,0.010613094446860906,0.2619565815391955,0.24217900830842998,0.2828543952583977,a28
Sage 2.2.1,R2,804,0.8456151070444213,0.017035007558778993,0.8441391739761588,0.8110812819595988,0.8766431218769583,a28
Sage 2.2.1,rho,804,0.9195733288022335,0.009281644258957717,0.9191368432182115,0.8995111719844344,0.9363111000458226,a28
smee-v2,RMSE,804,0.4037834468785636,0.02297003127837692,0.40216979368075173,0.35713418641198347,0.4474934357941887,a28
smee-v2,MUE,804,0.25387825864251223,0.010988841432394673,0.25357310299201524,0.2323283915404416,0.2769374152548633,a28
smee-v2,R2,804,0.8344029974505702,0.018776246794871037,0.8343505757853693,0.7962229525838114,0.8691190825648527,a28
smee-v2,rho,804,0.9134566204536316,0.010435446604377053,0.9126088105404103,0.8912035420260187,0.9321351345180262,a28
v1-k100,RMSE,804,0.3502365719397321,0.017212208666160828,0.35046496022746865,0.3150852276884989,0.38357680602719413,a28
v1-k100,MUE,804,0.22473224566390554,0.009333702072033524,0.22417187249772516,0.20767546468489168,0.2432766248951402,a28
v1-k100,R2,804,0.8772261036381971,0.013565275584250563,0.8771732697369554,0.8479548931297008,0.9018230396430394,a28
v1-k100,rho,804,0.9366034932874193,0.006993219510338906,0.9368642194827973,0.9213983228070737,0.950535010146037,a28
v3-k100,RMSE,804,0.35749834757393834,0.018946132735780982,0.3570408295121723,0.31985333791385373,0.39687878914437186,a28
v3-k100,MUE,804,0.2248388366303738,0.009714220293142234,0.22558000569576211,0.20620739700207205,0.24511101011908684,a28
v3-k100,R2,804,0.8711614191704794,0.013969678026151003,0.8709268536088908,0.8399208845201481,0.8958519304861171,a28
v3-k100,rho,804,0.933360283690322,0.00750032404309785,0.9330202796577405,0.9168560929997343,0.9468279726426048,a28
Sage 2.0.0,RMSE,90,0.6285283977303001,0.07366571613048907,0.6265945491014333,0.4885701185218759,0.7763742736766202,a41
Sage 2.0.0,MUE,90,0.4195614263121704,0.04930076358793173,0.4196201503160486,0.3313481089586346,0.5201121807897423,a41
Sage 2.0.0,R2,90,0.5045741782585387,0.08611523316369775,0.5045417635023024,0.3401853067722021,0.6778612962811904,a41
Sage 2.0.0,rho,90,0.7103338498611331,0.059636090560992235,0.712176051658976,0.5954189479723562,0.8256350787118915,a41
Sage 2.2.1,RMSE,90,0.5879436933858692,0.07807297907430008,0.5813732004513349,0.43542839704824804,0.7418132745326583,a41
Sage 2.2.1,MUE,90,0.3889754016938136,0.047480575596768125,0.3869000797784395,0.2967231566786097,0.48316752041685185,a41
Sage 2.2.1,R2,90,0.538158089169844,0.08852040242881287,0.5415419503818487,0.36665003791966344,0.72055019357794,a41
Sage 2.2.1,rho,90,0.7335925907271992,0.0584149160786124,0.7319883067363958,0.6177216718057681,0.8392077816379413,a41
smee-v2,RMSE,90,0.6067363018819698,0.07631778366237664,0.6026515870697361,0.4616993728364044,0.7506487821761187,a41
smee-v2,MUE,90,0.41399223457528617,0.04698975351598913,0.4144094911284217,0.32754954774768974,0.5204782442449011,a41
smee-v2,R2,90,0.42012068235927924,0.0995023774597555,0.4309592706115874,0.24056587491727205,0.6331580962874447,a41
smee-v2,rho,90,0.6481671716149155,0.07426522557939085,0.6495920220922345,0.502014556913977,0.7918710853643877,a41
v1-k100,RMSE,90,0.644019011596946,0.07598880185550644,0.641072853231707,0.5009090078236988,0.7950068502433333,a41
v1-k100,MUE,90,0.3967464743869523,0.05306511426466697,0.39604707742098866,0.2909868356455367,0.5023831567135851,a41
v1-k100,R2,90,0.5216541563881861,0.08277438446338456,0.5279780355700147,0.3746742408418833,0.6870929215760736,a41
v1-k100,rho,90,0.7222562954991711,0.0596412888753345,0.7243526850838992,0.6019619888991846,0.8347550971532198,a41
v3-k100,RMSE,90,0.6599637175729826,0.078847910415281,0.6574697680222441,0.5066742872157849,0.8061653255780606,a41
v3-k100,MUE,90,0.40663639249797423,0.05531649279527859,0.40679197341589723,0.297849745606824,0.5210110753700464,a41
v3-k100,R2,90,0.5062951028875649,0.08321453279440655,0.5102874543880883,0.3512737737336729,0.6730137741573707,a41
v3-k100,rho,90,0.7115441679105837,0.05932705625224825,0.7128781685672768,0.5839266956927367,0.8099591054212463,a41
Sage 2.0.0,RMSE,742,0.4935689397451431,0.02524675231140711,0.49221724711742215,0.44103703419054535,0.5438248340502124,t1
Sage 2.0.0,MUE,742,0.320864705197675,0.014047218666436672,0.32093800227426167,0.2947411724894011,0.3481817053651855,t1
Sage 2.0.0,R2,742,0.7418210746217624,0.02846573770582652,0.7400010043211,0.6792261718487479,0.7895536601268902,t1
Sage 2.0.0,rho,742,0.8612903544228054,0.01729331206035054,0.8601970622647197,0.8226196443535306,0.8904925467144995,t1
Sage 2.2.1,RMSE,742,0.40900215379311644,0.02063568166394648,0.40864110173645374,0.36750769675358064,0.44890541829510383,t1
Sage 2.2.1,MUE,742,0.27056752407284745,0.011375886553249745,0.27075926885512525,0.2486716541107126,0.29260468181768007,t1
Sage 2.2.1,R2,742,0.815140880425969,0.023954284485289547,0.8139236148914745,0.7660523211757228,0.8575301213135325,t1
Sage 2.2.1,rho,742,0.902851527343211,0.014002895011949946,0.9018678273895786,0.8707412989181037,0.9269923572970591,t1
smee-v2,RMSE,742,0.41925069405658055,0.024432514918174036,0.4193494336259621,0.373173632039625,0.4673336163141477,t1
smee-v2,MUE,742,0.2670156137728524,0.011895567059201195,0.2670233087272501,0.24386456685234084,0.2896850097384196,t1
smee-v2,R2,742,0.8004781326051419,0.026202485877913302,0.7987369978662964,0.7419731164491923,0.8460247837173291,t1
smee-v2,rho,742,0.8946944353270236,0.015052305883533441,0.8945381219244084,0.8612973930804364,0.9199481456107754,t1
v1-k100,RMSE,742,0.3757229051856855,0.01942008593831268,0.37556844594399147,0.3377613868637906,0.41347227916505275,t1
v1-k100,MUE,742,0.24286943422574617,0.010763325794131131,0.2428887516649503,0.22219408429009713,0.2632399613994219,t1
v1-k100,R2,742,0.8418873692804312,0.020020364654787622,0.8411075909233341,0.7969171769157494,0.8765271537087072,t1
v1-k100,rho,742,0.9175442056274079,0.011169237144587183,0.9166798707897039,0.8938472519543391,0.9365063773107285,t1
v3-k100,RMSE,742,0.3830044034388771,0.020497876701526273,0.3823916468265005,0.3451596561781491,0.42437950843616484,t1
v3-k100,MUE,742,0.2443083566115654,0.010944001150980874,0.24480910058150704,0.2238021970107372,0.26687392301922974,t1
v3-k100,R2,742,0.8347892166268119,0.020526687781337438,0.8334649656341114,0.7898475621683244,0.870714632801716,t1
v3-k100,rho,742,0.913668001314926,0.010952866678107302,0.9126467799486186,0.8892936613613609,0.9323748638349375,t1
Sage 2.0.0,RMSE,576,0.3897318273191503,0.017318967678361163,0.3891304835074271,0.3560221290239432,0.4252387532376914,t2
Sage 2.0.0,MUE,576,0.28576836649861387,0.010930899716771207,0.2859620253153755,0.2666328902670837,0.3093679559492406,t2
Sage 2.0.0,R2,576,0.7062995620292103,0.028983033659625283,0.7056879066040028,0.6415541011770782,0.7588328650519276,t2
Sage 2.0.0,rho,576,0.8404163028102268,0.01734708207566134,0.8404680556805918,0.8053883068719925,0.8724011284307331,t2
Sage 2.2.1,RMSE,576,0.32472579144078506,0.017829269158438018,0.3241469957608081,0.2913846760018111,0.3610058841370586,t2
Sage 2.2.1,MUE,576,0.23545869776210093,0.009224842761743712,0.2356406047031852,0.21866763676913806,0.25341988055574377,t2
Sage 2.2.1,R2,576,0.7502129024802239,0.028203149074271693,0.7495067171403135,0.6907626501308736,0.8010474236433848,t2
Sage 2.2.1,rho,576,0.86614831436667,0.015635652819109617,0.8663950204962163,0.8341828973223941,0.8940306908950775,t2
smee-v2,RMSE,576,0.3102493303254346,0.01636479761423321,0.3099371345589538,0.2786944576189641,0.34209560953492846,t2
smee-v2,MUE,576,0.22581705867766758,0.009095523934579536,0.22572364249141832,0.2084040510012455,0.2433743869949634,t2
smee-v2,R2,576,0.7710081062701346,0.024541293929842046,0.7696963604856324,0.7167406240481297,0.8146338062958964,t2
smee-v2,rho,576,0.8780706727081458,0.014770496554698349,0.8785757400697446,0.8485747339783741,0.9052522553875495,t2
v1-k100,RMSE,576,0.31009587660219284,0.016696232839077615,0.31005639852142025,0.27765080051810365,0.3439972010563528,t2
v1-k100,MUE,576,0.22151036262790497,0.00919578337943364,0.22141658092941754,0.20429494946672155,0.23911613332045922,t2
v1-k100,R2,576,0.7851782998667328,0.02621019041422345,0.7855197095957183,0.7304514673468013,0.8317125215590309,t2
v1-k100,rho,576,0.886102872056475,0.015933639374893695,0.8854805981662175,0.8482014323600647,0.9131446513157451,t2
v3-k100,RMSE,576,0.3127805865858712,0.016952470601892772,0.3123772833219948,0.2818317834365997,0.34801735134585177,t2
v3-k100,MUE,576,0.216784603075078,0.00933873076972118,0.21608133935877494,0.19917143603178727,0.23596116240441317,t2
v3-k100,R2,576,0.7784666993751742,0.026293599575164067,0.7782128172579788,0.7249347954880907,0.8273112395980734,t2
v3-k100,rho,576,0.8823075990691533,0.015717663990451994,0.8827313586203738,0.85037104361473,0.9116620250144701,t2
Sage 2.0.0,RMSE,934,0.4713955828946816,0.020878775682683547,0.4709885930724258,0.43057917346894786,0.509783338160415,t3
Sage 2.0.0,MUE,934,0.31243399344220224,0.01146038709242506,0.31294055869719406,0.29017526987030434,0.3363519199274531,t3
Sage 2.0.0,R2,934,0.7635110359159465,0.021312415807904262,0.7622577969426247,0.7169899046014886,0.8000585808687145,t3
Sage 2.0.0,rho,934,0.8737911855334465,0.012003985352093533,0.873041041669827,0.8466608312790536,0.8943549494171987,t3
Sage 2.2.1,RMSE,934,0.391651504965672,0.017388728025953024,0.39149429211731923,0.3593494707847454,0.4234883639752037,t3
Sage 2.2.1,MUE,934,0.26291730050072976,0.009660776464613729,0.2635267008466852,0.24497685675182376,0.28193426225379925,t3
Sage 2.2.1,R2,934,0.8279682089767131,0.01833087812250708,0.8273128624439801,0.7883092903147733,0.8607405500270398,t3
Sage 2.2.1,rho,934,0.9099275844685185,0.010003980612702775,0.9094673131358458,0.8883865617828679,0.9272327693018845,t3
smee-v2,RMSE,934,0.399601083284706,0.021625477170396423,0.3981693338218673,0.35766464975056833,0.4407051339165724,t3
smee-v2,MUE,934,0.25950137625557285,0.009703723521934732,0.2596744583594402,0.2418070841612998,0.27946268679362113,t3
smee-v2,R2,934,0.8175030353483798,0.018724342517733195,0.8165466357398083,0.7785415901995804,0.8499777262434226,t3
smee-v2,rho,934,0.904158744551188,0.010696083502195874,0.9041201776300486,0.8810978743646767,0.9235944727183188,t3
v1-k100,RMSE,934,0.35878251769655534,0.016614626327089245,0.35776349567666627,0.32637432554243767,0.3897402215678324,t3
v1-k100,MUE,934,0.23679029236464133,0.00857106919932333,0.23627143722328106,0.2207581839636081,0.25405240636290405,t3
v1-k100,R2,934,0.8568002289060693,0.01581337171480237,0.8565902529357361,0.8225908867360124,0.8834674078656484,t3
v1-k100,rho,934,0.925635040880621,0.008192927426434512,0.9255096904267542,0.9090560567549415,0.9402699757082232,t3
v3-k100,RMSE,934,0.3649046570790477,0.017107859923218057,0.36410872017339113,0.33116913434785,0.3977884390553398,t3
v3-k100,MUE,934,0.236638757025969,0.00916001159356228,0.23692675041221645,0.22001113474048006,0.2545452702464463,t3
v3-k100,R2,934,0.8510809811292518,0.015903806900983523,0.8517236753929116,0.8189871385549543,0.8809566814900043,t3
v3-k100,rho,934,0.9225405037879103,0.008418004372820516,0.9224931802472088,0.9048262082601877,0.9381947332657594,t3
Sage 2.0.0,RMSE,768,0.4313532648157585,0.020441181137548,0.4305090638164353,0.3899957713888331,0.4717920202033461,t4
Sage 2.0.0,MUE,768,0.294935903791333,0.011432697982941782,0.29533901886438163,0.273946348561796,0.31819073952939325,t4
Sage 2.0.0,R2,768,0.7214730094769987,0.025517269790966645,0.7207986782367855,0.6659620532153951,0.7640798339007171,t4
Sage 2.0.0,rho,768,0.8493956730976429,0.014971384476429,0.8489839276942925,0.8181814172436734,0.875301575546473,t4
Sage 2.2.1,RMSE,768,0.3653177307817672,0.019297751950788096,0.36373762637971085,0.3271755175307068,0.40311862640522267,t4
Sage 2.2.1,MUE,768,0.24572936422339828,0.009880042190077924,0.24547791972094615,0.22733351946835198,0.2658973801484535,t4
Sage 2.2.1,R2,768,0.7802824992537647,0.02664362239659178,0.778229050256718,0.7219946301741621,0.8273875735301498,t4
Sage 2.2.1,rho,768,0.8833360058628678,0.015887673446527223,0.8823850847874055,0.8486269180333098,0.9123276985695046,t4
smee-v2,RMSE,768,0.3584746771454635,0.019347535936711718,0.3577040480193756,0.32038331551577565,0.3955246127781507,t4
smee-v2,MUE,768,0.24048039486187497,0.009562275514168746,0.24007932535609156,0.2211192481987345,0.2596686194574684,t4
smee-v2,R2,768,0.7844052568003421,0.02577889961674433,0.7834371174599543,0.7284619496755967,0.8298922092794958,t4
smee-v2,rho,768,0.8856665607328428,0.014227665527515388,0.8852351743583576,0.8546837870854158,0.9116883359750761,t4
v1-k100,RMSE,768,0.3487888300855341,0.017327221670684984,0.34770204125501714,0.3119400033448213,0.3811286700801037,t4
v1-k100,MUE,768,0.2310536060628894,0.009521811104168514,0.23090244408918914,0.21373500166728632,0.2499282808294929,t4
v1-k100,R2,768,0.8069605596458943,0.023881665185904576,0.8058871898364879,0.7565483865902825,0.8502763512218721,t4
v1-k100,rho,768,0.8983098349934137,0.013614492135553246,0.8980670843633252,0.8677208679222037,0.9220693746917181,t4
v3-k100,RMSE,768,0.3522247420754899,0.0189305107419168,0.3513228261674098,0.316520390068913,0.3890555288272729,t4
v3-k100,MUE,768,0.22758105115921592,0.009464901552015535,0.22772559117638633,0.209592278805428,0.24732247036439423,t4
v3-k100,R2,768,0.8022771552606094,0.02501586674864195,0.8006480415271854,0.7508645446228072,0.8457107551792588,t4
v3-k100,rho,768,0.8956992549179719,0.014178962498317026,0.8949940664095263,0.8651959672132115,0.9201219704344807,t4
Sage 2.0.0,RMSE,84,0.3559635970040247,0.031667812926895536,0.3547355379669973,0.2937665441631346,0.41612553514472883,t5
Sage 2.0.0,MUE,84,0.2543471874914159,0.026893766522012773,0.25330710338171786,0.20516122806160375,0.30872887456370507,t5
Sage 2.0.0,R2,84,0.707300111850162,0.05674387096967659,0.7107953258927225,0.5994737690969772,0.8210436081113165,t5
Sage 2.0.0,rho,84,0.8410113624976553,0.033320464516555647,0.8427391485535275,0.7718501287846905,0.9015124579710365,t5
Sage 2.2.1,RMSE,84,0.3525360224949803,0.03272138874636645,0.35365224182965493,0.2898760477725845,0.4184859704310054,t5
Sage 2.2.1,MUE,84,0.24601269791757488,0.028370999353609705,0.24498448226701458,0.1944442052990043,0.30422784623236815,t5
Sage 2.2.1,R2,84,0.6983471784752315,0.05892559108290625,0.7033191328820442,0.5802895395491647,0.8109248109502345,t5
Sage 2.2.1,rho,84,0.8356716929962577,0.03546151822122772,0.8374901302204082,0.7620717592443542,0.9024453741410527,t5
smee-v2,RMSE,84,0.34269801031118485,0.03228563712327894,0.3411122252812157,0.27823797786345866,0.4031318026273616,t5
smee-v2,MUE,84,0.2514450483021657,0.025295941188280276,0.25144134884051367,0.20508903209230858,0.30280335909073763,t5
smee-v2,R2,84,0.729804834977312,0.05454579452553129,0.735019823415904,0.6284889743176687,0.8391151398659603,t5
smee-v2,rho,84,0.8542861552063876,0.032092789385794004,0.8560215688746404,0.789368480532184,0.9187752173676624,t5
v1-k100,RMSE,84,0.28930742831691286,0.02048039245246819,0.2877017356822647,0.24763734163320256,0.3269334593186206,t5
v1-k100,MUE,84,0.21582012694580227,0.02118454335284771,0.21543524836524494,0.1750862851680872,0.25667904821445314,t5
v1-k100,R2,84,0.8047694133533311,0.046272997751990404,0.8026187602587304,0.7002720326287366,0.8801855547808289,t5
v1-k100,rho,84,0.8970894121286528,0.0270678064579416,0.8965889297013159,0.8337049503390145,0.9396392629302052,t5
v3-k100,RMSE,84,0.32722172532261784,0.02528304820175877,0.3264652674256565,0.27271580984865834,0.3738553677087419,t5
v3-k100,MUE,84,0.24039764046844528,0.024941892674929717,0.2412257330004514,0.1941214850171323,0.28941239443085187,t5
v3-k100,R2,84,0.7826463034585198,0.05079625368251877,0.7816903516645398,0.6689291383532817,0.8655876969463142,t5
v3-k100,rho,84,0.8846729923867462,0.028053532854489572,0.8850328648349715,0.8260262992037374,0.9293712521204784,t5
Sage 2.0.0,RMSE,18,0.7942465068737999,0.1528092613018528,0.7811392157533805,0.4812420027130625,1.0681725646306786,t6
Sage 2.0.0,MUE,18,0.6026916119730089,0.12492633914892301,0.6070584539707405,0.39056447288498597,0.8821968050875091,t6
Sage 2.0.0,R2,18,0.3899736302090412,0.1826650312097822,0.40306112293291424,0.037680600518192,0.7335906075148698,t6
Sage 2.0.0,rho,18,-0.624478686753232,0.19989573376738595,-0.602846307419715,-0.8616658845893753,-0.07574428550700525,t6
Sage 2.2.1,RMSE,18,0.796373594538144,0.14500614819877494,0.7813258043291016,0.5082967077663165,1.0704628535195226,t6
Sage 2.2.1,MUE,18,0.6239047163167539,0.11530625149060873,0.6228048446664387,0.4164559066046013,0.846064923206077,t6
Sage 2.2.1,R2,18,0.3289604237873076,0.1615123505809201,0.3548098490886457,0.057912667677333336,0.6976192019254563,t6
Sage 2.2.1,rho,18,-0.5735507159679148,0.15735097745687646,-0.5811845787134916,-0.8446870302095485,-0.22142910155351375,t6
smee-v2,RMSE,18,0.6823333942636998,0.13346169360830348,0.6673696473646079,0.3933876177484853,0.921380601453751,t6
smee-v2,MUE,18,0.5133588348288284,0.10653033057073079,0.5094207595253482,0.32747465215480887,0.7312061328968356,t6
smee-v2,R2,18,0.1300797588235833,0.17723440902246046,0.19193521118112283,0.001033618309122664,0.6286135301066634,t6
smee-v2,rho,18,-0.3606657161743868,0.2492824428249238,-0.35659525352007027,-0.7938115618515245,0.2042810673423311,t6
v1-k100,RMSE,18,0.7599068061794529,0.15210954790790648,0.7421567241896602,0.45443453389416166,1.039485360198658,t6
v1-k100,MUE,18,0.553696231275552,0.12712866070029274,0.5547776269249175,0.3364098733746052,0.8235246278562065,t6
v1-k100,R2,18,0.23285565736788527,0.15138164137856694,0.2524905272985273,0.015493952847826249,0.6037361764166821,t6
v1-k100,rho,18,-0.4825511966287986,0.1704418309657357,-0.4837265329084467,-0.7719689555680814,-0.08113724484348722,t6
v3-k100,RMSE,18,0.7779982756725263,0.15773983804684688,0.7559983589178826,0.4409824075779119,1.056202420259003,t6
v3-k100,MUE,18,0.5674618589373494,0.12600348994976127,0.5644024558259798,0.3462363372665231,0.8334419515672324,t6
v3-k100,R2,18,0.20031205547996322,0.1480824625214676,0.2352371025815765,0.009577566864871096,0.55829492300934,t6
v3-k100,rho,18,-0.44756234814823653,0.1907040161905084,-0.4381556567429386,-0.7510865818662986,-0.07461342329585917,t6
Sage 2.0.0,RMSE,48,0.3483820579981676,0.04427083124257965,0.34762177413482775,0.2634508515376997,0.43370208608815625,t7
Sage 2.0.0,MUE,48,0.24699633682049202,0.035072885966727384,0.24734843047088537,0.18518710259170557,0.32112931466898537,t7
Sage 2.0.0,R2,48,0.426310854038996,0.08725104534993075,0.4288161094462077,0.24868065807947282,0.5936780743580342,t7
Sage 2.0.0,rho,48,0.6529248456284964,0.06980904274496219,0.6541037507117251,0.4973029070106425,0.7730025293634775,t7
Sage 2.2.1,RMSE,48,0.24779498450522794,0.027452126494156372,0.24667816402061193,0.1956727051986934,0.30465937859344844,t7
Sage 2.2.1,MUE,48,0.18905796732614513,0.023051327187506063,0.18903667873300725,0.14569603994943994,0.23785658311510338,t7
Sage 2.2.1,R2,48,0.510404625789937,0.09934201867217925,0.5111521057966986,0.30359272393849646,0.683735759049523,t7
Sage 2.2.1,rho,48,0.7144260814037637,0.0721953336446026,0.7120635409220335,0.5351682946591843,0.8201078905573178,t7
smee-v2,RMSE,48,0.2051314634830902,0.024803099515125934,0.20420655789832412,0.15601445123181942,0.25308192570700166,t7
smee-v2,MUE,48,0.15661882279995207,0.018768397939280892,0.1572122518637779,0.12244528840034934,0.19726249593056586,t7
smee-v2,R2,48,0.6051853433473888,0.08441625101131976,0.6054815883083021,0.4198995286997332,0.7513582343486075,t7
smee-v2,rho,48,0.7779365933978095,0.05453358754595132,0.7786562063927748,0.6480513867010277,0.865740659791455,t7
v1-k100,RMSE,48,0.250774789724452,0.03129820353115313,0.2487831547770863,0.18960336247064408,0.31160761459353575,t7
v1-k100,MUE,48,0.18607275102354914,0.024564110605954412,0.18535240380580376,0.1391082643734716,0.23760454009158108,t7
v1-k100,R2,48,0.440501928271906,0.09896818981858435,0.44686299689734976,0.22903315492739718,0.6290089417254012,t7
v1-k100,rho,48,0.6637031929047095,0.07615928242089798,0.664590217811204,0.4872495201181425,0.7919588667795936,t7
v3-k100,RMSE,48,0.2531262187938615,0.030613248806874098,0.25218856308155096,0.1936447827108121,0.31285927442713585,t7
v3-k100,MUE,48,0.19219048040023526,0.023904566683941548,0.19175377208561342,0.14699278959308834,0.2410087324113456,t7
v3-k100,R2,48,0.4234439133804707,0.103386902381335,0.4257865100195844,0.208437747431783,0.6218412198309032,t7
v3-k100,rho,48,0.6507256821276308,0.0834425611890694,0.6460260920054358,0.4594053394742593,0.7829208753550515,t7
Sage 2.0.0,RMSE,42,0.3844123063702201,0.025451438393255383,0.3846660441746465,0.33395453045123547,0.4332491593968741,t8
Sage 2.0.0,MUE,42,0.33588095000791507,0.02947947440376794,0.336945468108254,0.279924996994383,0.3928885836388903,t8
Sage 2.0.0,R2,42,0.8303755234063004,0.08400834578780153,0.8084406663639931,0.6030349483298583,0.9160897605383325,t8
Sage 2.0.0,rho,42,0.9112494298523863,0.05055749109581702,0.8978429582468437,0.7743015463400712,0.9578191515106164,t8
Sage 2.2.1,RMSE,42,0.3802673034283151,0.02294451076011992,0.3807205995747136,0.33445926588420877,0.42435404653672865,t8
Sage 2.2.1,MUE,42,0.3453075371241466,0.02423196658156069,0.34479551741240616,0.2984309668568821,0.39280568422712037,t8
Sage 2.2.1,R2,42,0.7281472607993905,0.07858572014669389,0.7231911456956531,0.5461143476007211,0.8504674565771922,t8
Sage 2.2.1,rho,42,0.8533154521039629,0.04570513066808873,0.8474296283979402,0.7486846119502126,0.9171125929402283,t8
smee-v2,RMSE,42,0.26492651221752767,0.02602481128161536,0.264171181590008,0.21747292720219183,0.3140012141487459,t8
smee-v2,MUE,42,0.20581644226827778,0.025205271444318396,0.20698465471264718,0.16189325412467376,0.2595451664637414,t8
smee-v2,R2,42,0.7826062418828416,0.07245181657659328,0.7719802271942027,0.5923649655729828,0.8757093036826825,t8
smee-v2,rho,42,0.8846503500721864,0.04104101264605129,0.8798568411297197,0.7759545136054722,0.9376603908540659,t8
v1-k100,RMSE,42,0.2581144587551511,0.03104574529344966,0.25617477659586463,0.19375929604176345,0.3177955827809148,t8
v1-k100,MUE,42,0.19562061623703875,0.026099767685736654,0.19623788754457713,0.14818302460160537,0.25184906157151565,t8
v1-k100,R2,42,0.7467747666844816,0.08744947364747864,0.7368822611254172,0.5097519229381149,0.8702045457803405,t8
v1-k100,rho,42,0.8641613082547039,0.05600405438330269,0.8531867760738612,0.7187745349437017,0.9329779215980881,t8
v3-k100,RMSE,42,0.25846377765841805,0.03029363934814142,0.2568848754312814,0.19947820317288098,0.31374923384771486,t8
v3-k100,MUE,42,0.19249744243493996,0.02704544827718465,0.19407130128858313,0.14224099153670208,0.2509213266603823,t8
v3-k100,R2,42,0.7649647803980986,0.08051768604209539,0.758049845646645,0.5638734167198407,0.8760386798606941,t8
v3-k100,rho,42,0.8746226502887393,0.04717883648828787,0.868541934274809,0.7533570074085397,0.9355972770095249,t8
Sage 2.0.0,RMSE,630,0.44289072437587756,0.024912997066917374,0.44093927503201474,0.3951939845224668,0.49223578524099126,t9
