,Property type,Value,Substances,Mole fraction compound,Mole fraction type,Mole fraction value,doi
363,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.009,"['1,3-dibromopropane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.9388,10.1016/j.jct.2006.05.004
364,"Mass density, kg/m3",1909.4,"['1,3-dibromopropane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.059,10.1016/j.jct.2006.05.004
365,"Mass density, kg/m3",1841.06,"['1,3-dibromopropane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.1261,10.1016/j.jct.2006.05.004
366,"Mass density, kg/m3",1776.8,"['1,3-dibromopropane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.1889,10.1016/j.jct.2006.05.004
367,"Mass density, kg/m3",1720.78,"['1,3-dibromopropane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.243,10.1016/j.jct.2006.05.004
368,"Mass density, kg/m3",1593.37,"['1,3-dibromopropane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.3657,10.1016/j.jct.2006.05.004
369,"Mass density, kg/m3",1523.29,"['1,3-dibromopropane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.4328,10.1016/j.jct.2006.05.004
370,"Mass density, kg/m3",1462.96,"['1,3-dibromopropane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.4901,10.1016/j.jct.2006.05.004
371,"Mass density, kg/m3",1403.57,"['1,3-dibromopropane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.5464,10.1016/j.jct.2006.05.004
372,"Mass density, kg/m3",1328.98,"['1,3-dibromopropane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.6165,10.1016/j.jct.2006.05.004
373,"Mass density, kg/m3",1216.43,"['1,3-dibromopropane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.7214,10.1016/j.jct.2006.05.004
374,"Mass density, kg/m3",1162.65,"['1,3-dibromopropane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.7712,10.1016/j.jct.2006.05.004
375,"Mass density, kg/m3",1105.81,"['1,3-dibromopropane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.8235,10.1016/j.jct.2006.05.004
376,"Mass density, kg/m3",1037.06,"['1,3-dibromopropane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.8863,10.1016/j.jct.2006.05.004
377,"Mass density, kg/m3",980.57,"['1,3-dibromopropane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.9375,10.1016/j.jct.2006.05.004
378,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0916,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.074,10.1016/j.jct.2006.05.004
379,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1533,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.1513,10.1016/j.jct.2006.05.004
380,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.192,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.2294,10.1016/j.jct.2006.05.004
381,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2073,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.305,10.1016/j.jct.2006.05.004
382,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2066,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.3744,10.1016/j.jct.2006.05.004
383,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.196,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.4375,10.1016/j.jct.2006.05.004
384,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1792,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.4948,10.1016/j.jct.2006.05.004
385,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.158,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.546,10.1016/j.jct.2006.05.004
386,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1368,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.5911,10.1016/j.jct.2006.05.004
387,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1147,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.6302,10.1016/j.jct.2006.05.004
388,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1026,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.6539,10.1016/j.jct.2006.05.004
389,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1024,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.665,10.1016/j.jct.2006.05.004
390,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0757,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.6965,10.1016/j.jct.2006.05.004
391,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.067,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.712,10.1016/j.jct.2006.05.004
392,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0351,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.7721,10.1016/j.jct.2006.05.004
393,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0178,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.8331,10.1016/j.jct.2006.05.004
394,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0095,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.8921,10.1016/j.jct.2006.05.004
395,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.004,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.9477,10.1016/j.jct.2006.05.004
396,"Mass density, kg/m3",1763.63,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.0733,10.1016/j.jct.2006.05.004
397,"Mass density, kg/m3",1712.4,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.1392,10.1016/j.jct.2006.05.004
398,"Mass density, kg/m3",1658.81,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.2065,10.1016/j.jct.2006.05.004
399,"Mass density, kg/m3",1604.96,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.2725,10.1016/j.jct.2006.05.004
400,"Mass density, kg/m3",1550.31,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.3378,10.1016/j.jct.2006.05.004
401,"Mass density, kg/m3",1499.32,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.3974,10.1016/j.jct.2006.05.004
402,"Mass density, kg/m3",1444.8,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.4596,10.1016/j.jct.2006.05.004
403,"Mass density, kg/m3",1388.41,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.5225,10.1016/j.jct.2006.05.004
404,"Mass density, kg/m3",1281.23,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.638,10.1016/j.jct.2006.05.004
405,"Mass density, kg/m3",1227.08,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.6944,10.1016/j.jct.2006.05.004
406,"Mass density, kg/m3",1175.87,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.7466,10.1016/j.jct.2006.05.004
407,"Mass density, kg/m3",1122.53,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.7998,10.1016/j.jct.2006.05.004
408,"Mass density, kg/m3",1072.14,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.8489,10.1016/j.jct.2006.05.004
409,"Mass density, kg/m3",1018.87,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.8998,10.1016/j.jct.2006.05.004
410,"Mass density, kg/m3",964.61,"['1,4-dibromobutane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.9505,10.1016/j.jct.2006.05.004
411,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1184,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.0808,10.1016/j.jct.2006.05.004
412,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1912,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.1674,10.1016/j.jct.2006.05.004
413,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2474,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.2542,10.1016/j.jct.2006.05.004
414,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2754,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.3326,10.1016/j.jct.2006.05.004
415,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2844,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.4065,10.1016/j.jct.2006.05.004
416,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2792,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.4708,10.1016/j.jct.2006.05.004
417,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2722,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.4974,10.1016/j.jct.2006.05.004
418,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2629,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.5293,10.1016/j.jct.2006.05.004
419,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2599,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.5381,10.1016/j.jct.2006.05.004
420,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2402,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.5791,10.1016/j.jct.2006.05.004
421,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2353,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.584,10.1016/j.jct.2006.05.004
422,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2131,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.6329,10.1016/j.jct.2006.05.004
423,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1811,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.6845,10.1016/j.jct.2006.05.004
424,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1532,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.7383,10.1016/j.jct.2006.05.004
425,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1188,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.7938,10.1016/j.jct.2006.05.004
426,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0847,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.8494,10.1016/j.jct.2006.05.004
427,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0468,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.9053,10.1016/j.jct.2006.05.004
428,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0218,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.955,10.1016/j.jct.2006.05.004
429,"Mass density, kg/m3",1644.47,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.0841,10.1016/j.jct.2006.05.004
430,"Mass density, kg/m3",1602.6,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.1537,10.1016/j.jct.2006.05.004
431,"Mass density, kg/m3",1594.29,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.1671,10.1016/j.jct.2006.05.004
432,"Mass density, kg/m3",1510.79,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.2971,10.1016/j.jct.2006.05.004
433,"Mass density, kg/m3",1463.62,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.3661,10.1016/j.jct.2006.05.004
434,"Mass density, kg/m3",1417.3,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.4312,10.1016/j.jct.2006.05.004
435,"Mass density, kg/m3",1373.47,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.4903,10.1016/j.jct.2006.05.004
436,"Mass density, kg/m3",1280.2,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.609,10.1016/j.jct.2006.05.004
437,"Mass density, kg/m3",1235.27,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.6628,10.1016/j.jct.2006.05.004
438,"Mass density, kg/m3",1189.3,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.716,10.1016/j.jct.2006.05.004
439,"Mass density, kg/m3",1099.41,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.8143,10.1016/j.jct.2006.05.004
440,"Mass density, kg/m3",1051.37,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.864,10.1016/j.jct.2006.05.004
441,"Mass density, kg/m3",957.37,"['1,5-dibromopentane', 'methyl propanoate']",methyl propanoate,Mole fraction,0.9561,10.1016/j.jct.2006.05.004
442,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1488,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.0951,10.1016/j.jct.2006.05.004
443,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2394,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.1915,10.1016/j.jct.2006.05.004
444,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.3042,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.2814,10.1016/j.jct.2006.05.004
445,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.3422,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.3659,10.1016/j.jct.2006.05.004
446,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.3589,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.4423,10.1016/j.jct.2006.05.004
447,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.3534,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.5073,10.1016/j.jct.2006.05.004
448,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.3386,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.5644,10.1016/j.jct.2006.05.004
449,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.3179,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.6136,10.1016/j.jct.2006.05.004
450,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2802,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.6648,10.1016/j.jct.2006.05.004
451,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2462,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.7136,10.1016/j.jct.2006.05.004
452,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2043,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.7663,10.1016/j.jct.2006.05.004
453,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1662,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.817,10.1016/j.jct.2006.05.004
454,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1287,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.8647,10.1016/j.jct.2006.05.004
455,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0864,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.9137,10.1016/j.jct.2006.05.004
456,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0432,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.9606,10.1016/j.jct.2006.05.004
457,"Mass density, kg/m3",1557.49,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.0903,10.1016/j.jct.2006.05.004
458,"Mass density, kg/m3",1517.27,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.1731,10.1016/j.jct.2006.05.004
459,"Mass density, kg/m3",1475.55,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.254,10.1016/j.jct.2006.05.004
460,"Mass density, kg/m3",1435.11,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.3276,10.1016/j.jct.2006.05.004
461,"Mass density, kg/m3",1393.7,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.3987,10.1016/j.jct.2006.05.004
462,"Mass density, kg/m3",1355.72,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.4603,10.1016/j.jct.2006.05.004
463,"Mass density, kg/m3",1313.37,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.5254,10.1016/j.jct.2006.05.004
464,"Mass density, kg/m3",1275.39,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.5807,10.1016/j.jct.2006.05.004
465,"Mass density, kg/m3",1233.34,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.6388,10.1016/j.jct.2006.05.004
466,"Mass density, kg/m3",1190.53,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.695,10.1016/j.jct.2006.05.004
467,"Mass density, kg/m3",1152.05,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.7429,10.1016/j.jct.2006.05.004
468,"Mass density, kg/m3",1111.32,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.7914,10.1016/j.jct.2006.05.004
469,"Mass density, kg/m3",1070.17,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.838,10.1016/j.jct.2006.05.004
470,"Mass density, kg/m3",1032.36,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.8789,10.1016/j.jct.2006.05.004
471,"Mass density, kg/m3",993.3,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.9195,10.1016/j.jct.2006.05.004
472,"Mass density, kg/m3",950.1,"['methyl propanoate', '1,6-dibromohexane']",methyl propanoate,Mole fraction,0.9621,10.1016/j.jct.2006.05.004
473,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0205,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.0509,10.1016/j.jct.2006.05.004
474,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0323,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.1042,10.1016/j.jct.2006.05.004
475,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0359,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.1621,10.1016/j.jct.2006.05.004
476,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0313,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.2266,10.1016/j.jct.2006.05.004
477,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0175,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.2928,10.1016/j.jct.2006.05.004
478,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0036,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.3635,10.1016/j.jct.2006.05.004
479,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0281,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.4243,10.1016/j.jct.2006.05.004
480,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0481,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.4796,10.1016/j.jct.2006.05.004
481,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0618,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.537,10.1016/j.jct.2006.05.004
482,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0691,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.6008,10.1016/j.jct.2006.05.004
483,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0704,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.6755,10.1016/j.jct.2006.05.004
484,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0638,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.7537,10.1016/j.jct.2006.05.004
485,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0493,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.8373,10.1016/j.jct.2006.05.004
486,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0296,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.9188,10.1016/j.jct.2006.05.004
487,"Mass density, kg/m3",2090.91,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.0456,10.1016/j.jct.2006.05.004
488,"Mass density, kg/m3",2013.52,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.0934,10.1016/j.jct.2006.05.004
489,"Mass density, kg/m3",1943.4,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.138,10.1016/j.jct.2006.05.004
490,"Mass density, kg/m3",1866.04,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.1885,10.1016/j.jct.2006.05.004
491,"Mass density, kg/m3",1784.45,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.2437,10.1016/j.jct.2006.05.004
492,"Mass density, kg/m3",1714.77,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.2925,10.1016/j.jct.2006.05.004
493,"Mass density, kg/m3",1641.47,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.3454,10.1016/j.jct.2006.05.004
494,"Mass density, kg/m3",1562.1,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.4047,10.1016/j.jct.2006.05.004
495,"Mass density, kg/m3",1415.94,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.5193,10.1016/j.jct.2006.05.004
496,"Mass density, kg/m3",1340.87,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.5812,10.1016/j.jct.2006.05.004
497,"Mass density, kg/m3",1264.87,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.6461,10.1016/j.jct.2006.05.004
498,"Mass density, kg/m3",1190.49,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.7118,10.1016/j.jct.2006.05.004
499,"Mass density, kg/m3",1119.58,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.7767,10.1016/j.jct.2006.05.004
500,"Mass density, kg/m3",1046.47,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.8458,10.1016/j.jct.2006.05.004
501,"Mass density, kg/m3",970.06,"['1,2-dibromoethane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.9209,10.1016/j.jct.2006.05.004
502,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.033,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.0571,10.1016/j.jct.2006.05.004
503,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0568,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.1319,10.1016/j.jct.2006.05.004
504,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.07,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.2164,10.1016/j.jct.2006.05.004
505,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0682,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.3018,10.1016/j.jct.2006.05.004
506,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0527,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.3823,10.1016/j.jct.2006.05.004
507,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0283,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.4559,10.1016/j.jct.2006.05.004
508,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0008,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.5207,10.1016/j.jct.2006.05.004
509,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0136,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.5371,10.1016/j.jct.2006.05.004
510,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0228,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.5718,10.1016/j.jct.2006.05.004
511,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0409,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.6497,10.1016/j.jct.2006.05.004
512,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0455,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.7433,10.1016/j.jct.2006.05.004
513,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.04,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.8389,10.1016/j.jct.2006.05.004
514,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0214,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.9316,10.1016/j.jct.2006.05.004
515,"Mass density, kg/m3",1904.53,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.0527,10.1016/j.jct.2006.05.004
516,"Mass density, kg/m3",1844.63,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.1033,10.1016/j.jct.2006.05.004
517,"Mass density, kg/m3",1775.48,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.1625,10.1016/j.jct.2006.05.004
518,"Mass density, kg/m3",1716.63,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.2135,10.1016/j.jct.2006.05.004
